#reqtime=1732322987.962,2024-11-23 00:49:47.962,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=189&dataTypes.0=990.3586812447757&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,KOSM_east,KOSM_north,KOSM_up
1416312000.000,2014-11-18 12:00:00,        -0.099344,         0.019742,         0.042729
1416398400.000,2014-11-19 12:00:00,        -0.099034,         0.019820,         0.045227
1416484800.000,2014-11-20 12:00:00,        -0.106091,         0.017677,         0.041085
1416571200.000,2014-11-21 12:00:00,        -0.101421,         0.019849,         0.030814
1416657600.000,2014-11-22 12:00:00,        -0.102128,         0.022517,         0.034032
1416744000.000,2014-11-23 12:00:00,        -0.101328,         0.019065,         0.042049
1416830400.000,2014-11-24 12:00:00,        -0.102360,         0.017822,         0.034472
1416916800.000,2014-11-25 12:00:00,        -0.104697,         0.020181,         0.034071
1417003200.000,2014-11-26 12:00:00,        -0.106570,         0.016116,         0.030939
1417089600.000,2014-11-27 12:00:00,        -0.101400,         0.020068,         0.044064
1417176000.000,2014-11-28 12:00:00,        -0.100998,         0.018627,         0.047581
1417262400.000,2014-11-29 12:00:00,        -0.104079,         0.021408,         0.046074
1417348800.000,2014-11-30 12:00:00,        -0.103997,         0.020902,         0.063931
1417435200.000,2014-12-01 12:00:00,        -0.098383,         0.016139,         0.051506
1417521600.000,2014-12-02 12:00:00,        -0.102523,         0.019488,         0.051581
1417608000.000,2014-12-03 12:00:00,        -0.102923,         0.019408,         0.046299
1417694400.000,2014-12-04 12:00:00,        -0.102301,         0.018021,         0.061881
1417780800.000,2014-12-05 12:00:00,        -0.103255,         0.017788,         0.042010
1417867200.000,2014-12-06 12:00:00,        -0.101701,         0.018170,         0.052367
1417953600.000,2014-12-07 12:00:00,        -0.103727,         0.017343,         0.052861
1418040000.000,2014-12-08 12:00:00,        -0.099320,         0.016267,         0.048226
1418126400.000,2014-12-09 12:00:00,        -0.102123,         0.017513,         0.036427
1418212800.000,2014-12-10 12:00:00,        -0.100714,         0.018372,         0.047348
1418299200.000,2014-12-11 12:00:00,        -0.102835,         0.020612,         0.047463
1418385600.000,2014-12-12 12:00:00,        -0.100412,         0.019620,         0.044893
1418472000.000,2014-12-13 12:00:00,        -0.098890,         0.020572,         0.060320
1418558400.000,2014-12-14 12:00:00,        -0.097922,         0.014499,         0.030288
1418644800.000,2014-12-15 12:00:00,        -0.099311,         0.021230,         0.051200
1418731200.000,2014-12-16 12:00:00,        -0.101834,         0.018094,         0.051402
1418817600.000,2014-12-17 12:00:00,        -0.101385,         0.020001,         0.052872
1418904000.000,2014-12-18 12:00:00,        -0.103251,         0.018854,         0.046658
1418990400.000,2014-12-19 12:00:00,        -0.104697,         0.018812,         0.040752
1419076800.000,2014-12-20 12:00:00,        -0.100889,         0.018280,         0.046053
1419163200.000,2014-12-21 12:00:00,        -0.101951,         0.016779,         0.040070
1419249600.000,2014-12-22 12:00:00,        -0.099787,         0.015765,         0.044475
1419336000.000,2014-12-23 12:00:00,        -0.099894,         0.016446,         0.052194
1419422400.000,2014-12-24 12:00:00,        -0.099133,         0.018874,         0.051867
1419508800.000,2014-12-25 12:00:00,        -0.101114,         0.015852,         0.045058
1419595200.000,2014-12-26 12:00:00,        -0.100835,         0.017306,         0.050041
1419768000.000,2014-12-28 12:00:00,        -0.100680,         0.019192,         0.060642
1419854400.000,2014-12-29 12:00:00,        -0.102736,         0.017114,         0.045731
1419940800.000,2014-12-30 12:00:00,        -0.101445,         0.015800,         0.044836
1420113600.000,2015-01-01 12:00:00,        -0.104196,         0.014003,         0.055865
1420200000.000,2015-01-02 12:00:00,        -0.106953,         0.015324,         0.049488
1420372800.000,2015-01-04 12:00:00,        -0.101860,         0.018962,         0.068575
1420459200.000,2015-01-05 12:00:00,        -0.100573,         0.016725,         0.052315
1420545600.000,2015-01-06 12:00:00,        -0.101649,         0.015476,         0.059175
1420632000.000,2015-01-07 12:00:00,        -0.100964,         0.015044,         0.041314
1420718400.000,2015-01-08 12:00:00,        -0.102131,         0.016020,         0.046584
1420804800.000,2015-01-09 12:00:00,        -0.100569,         0.016114,         0.050307
1420891200.000,2015-01-10 12:00:00,        -0.099303,         0.016805,         0.045939
1420977600.000,2015-01-11 12:00:00,        -0.099121,         0.014916,         0.052753
1421064000.000,2015-01-12 12:00:00,        -0.098143,         0.017543,         0.049634
1421150400.000,2015-01-13 12:00:00,        -0.099499,         0.016728,         0.049869
1421236800.000,2015-01-14 12:00:00,        -0.098801,         0.015256,         0.034860
1421323200.000,2015-01-15 12:00:00,        -0.098585,         0.018235,         0.048913
1421409600.000,2015-01-16 12:00:00,        -0.099129,         0.018147,         0.037737
1421496000.000,2015-01-17 12:00:00,        -0.099530,         0.017220,         0.042970
1421582400.000,2015-01-18 12:00:00,        -0.098762,         0.015519,         0.045531
1421668800.000,2015-01-19 12:00:00,        -0.098944,         0.017976,         0.047506
1421755200.000,2015-01-20 12:00:00,        -0.098398,         0.017369,         0.044120
1421841600.000,2015-01-21 12:00:00,        -0.098117,         0.018937,         0.046249
1421928000.000,2015-01-22 12:00:00,        -0.098131,         0.016753,         0.041835
1422014400.000,2015-01-23 12:00:00,        -0.098395,         0.016396,         0.048235
1422100800.000,2015-01-24 12:00:00,        -0.100610,         0.014494,         0.047010
1422187200.000,2015-01-25 12:00:00,        -0.098331,         0.017479,         0.052045
1422273600.000,2015-01-26 12:00:00,        -0.093576,         0.021658,         0.041538
1422360000.000,2015-01-27 12:00:00,        -0.102197,         0.014223,         0.048157
1422446400.000,2015-01-28 12:00:00,        -0.098391,         0.014651,         0.048139
1422532800.000,2015-01-29 12:00:00,        -0.097848,         0.015810,         0.044650
1422619200.000,2015-01-30 12:00:00,        -0.099162,         0.018334,         0.035391
1422705600.000,2015-01-31 12:00:00,        -0.097768,         0.012903,         0.029603
1422792000.000,2015-02-01 12:00:00,        -0.098849,         0.015490,         0.047300
1422878400.000,2015-02-02 12:00:00,        -0.098530,         0.011958,         0.042627
1422964800.000,2015-02-03 12:00:00,        -0.100095,         0.012360,         0.054838
1423051200.000,2015-02-04 12:00:00,        -0.095625,         0.016699,         0.067762
1423137600.000,2015-02-05 12:00:00,        -0.097283,         0.015101,         0.045999
1423224000.000,2015-02-06 12:00:00,        -0.091038,         0.012634,         0.057122
1423310400.000,2015-02-07 12:00:00,        -0.098586,         0.016203,         0.050533
1423396800.000,2015-02-08 12:00:00,        -0.093339,         0.013254,         0.033281
1423483200.000,2015-02-09 12:00:00,        -0.096813,         0.015972,         0.050003
1423569600.000,2015-02-10 12:00:00,        -0.099004,         0.016413,         0.041576
1423656000.000,2015-02-11 12:00:00,        -0.096320,         0.016740,         0.047994
1423742400.000,2015-02-12 12:00:00,        -0.094259,         0.015582,         0.051761
1423828800.000,2015-02-13 12:00:00,        -0.101760,         0.012407,         0.040336
1423915200.000,2015-02-14 12:00:00,        -0.103252,         0.015559,         0.021553
1424001600.000,2015-02-15 12:00:00,        -0.100820,         0.015856,         0.054995
1424088000.000,2015-02-16 12:00:00,        -0.095662,         0.015721,         0.047319
1424174400.000,2015-02-17 12:00:00,        -0.096145,         0.015241,         0.049739
1424260800.000,2015-02-18 12:00:00,        -0.098046,         0.015562,         0.041381
1424347200.000,2015-02-19 12:00:00,        -0.098995,         0.014381,         0.055469
1424433600.000,2015-02-20 12:00:00,        -0.098916,         0.015656,         0.048997
1424520000.000,2015-02-21 12:00:00,        -0.099120,         0.014157,         0.047097
1424606400.000,2015-02-22 12:00:00,        -0.099533,         0.016870,         0.051567
1424692800.000,2015-02-23 12:00:00,        -0.099989,         0.012835,         0.049530
1424779200.000,2015-02-24 12:00:00,        -0.097933,         0.014185,         0.050645
1424865600.000,2015-02-25 12:00:00,        -0.095651,         0.019260,         0.040601
1424952000.000,2015-02-26 12:00:00,        -0.101172,         0.012998,         0.043730
1425038400.000,2015-02-27 12:00:00,        -0.102222,         0.014229,         0.036024
1425124800.000,2015-02-28 12:00:00,        -0.101360,         0.013998,         0.055083
1425211200.000,2015-03-01 12:00:00,        -0.101876,         0.016743,         0.056163
1425297600.000,2015-03-02 12:00:00,        -0.101990,         0.012906,         0.063427
1425384000.000,2015-03-03 12:00:00,        -0.103946,         0.012365,         0.060400
1425470400.000,2015-03-04 12:00:00,        -0.098890,         0.011185,         0.053892
1425556800.000,2015-03-05 12:00:00,        -0.101776,         0.013780,         0.055156
1425643200.000,2015-03-06 12:00:00,        -0.103735,         0.010857,         0.063629
1425729600.000,2015-03-07 12:00:00,        -0.105688,         0.011688,         0.067290
1425816000.000,2015-03-08 12:00:00,        -0.103753,         0.014266,         0.070991
1425902400.000,2015-03-09 12:00:00,        -0.102543,         0.011789,         0.063314
1425988800.000,2015-03-10 12:00:00,        -0.103657,         0.010479,         0.059435
1426075200.000,2015-03-11 12:00:00,        -0.102260,         0.009125,         0.064815
1426161600.000,2015-03-12 12:00:00,        -0.103112,         0.011974,         0.066471
1426248000.000,2015-03-13 12:00:00,        -0.103157,         0.011068,         0.067025
1426334400.000,2015-03-14 12:00:00,        -0.105631,         0.010603,         0.068332
1426420800.000,2015-03-15 12:00:00,        -0.103558,         0.012356,         0.052160
1426507200.000,2015-03-16 12:00:00,        -0.104631,         0.014110,         0.052414
1426593600.000,2015-03-17 12:00:00,        -0.102778,         0.014059,         0.051651
1426680000.000,2015-03-18 12:00:00,        -0.102623,         0.015652,         0.055605
1426766400.000,2015-03-19 12:00:00,        -0.103637,         0.014921,         0.045705
1426852800.000,2015-03-20 12:00:00,        -0.104740,         0.013919,         0.042977
1426939200.000,2015-03-21 12:00:00,        -0.106348,         0.014226,         0.046399
1427025600.000,2015-03-22 12:00:00,        -0.105991,         0.014327,         0.056337
1427112000.000,2015-03-23 12:00:00,        -0.106312,         0.014414,         0.055589
1427198400.000,2015-03-24 12:00:00,        -0.104245,         0.014823,         0.053578
1427284800.000,2015-03-25 12:00:00,        -0.105007,         0.009192,         0.047654
1427371200.000,2015-03-26 12:00:00,        -0.102473,         0.015614,         0.054884
1427457600.000,2015-03-27 12:00:00,        -0.101944,         0.017311,         0.051078
1427544000.000,2015-03-28 12:00:00,        -0.106615,         0.012769,         0.059432
1427630400.000,2015-03-29 12:00:00,        -0.104398,         0.014761,         0.055825
1427716800.000,2015-03-30 12:00:00,        -0.105444,         0.017265,         0.054293
1427803200.000,2015-03-31 12:00:00,        -0.105846,         0.014398,         0.053959
1427889600.000,2015-04-01 12:00:00,        -0.106682,         0.012802,         0.053269
1427976000.000,2015-04-02 12:00:00,        -0.107341,         0.013525,         0.042027
1428062400.000,2015-04-03 12:00:00,        -0.100784,         0.013247,         0.047600
1428148800.000,2015-04-04 12:00:00,        -0.107280,         0.011836,         0.044988
1428235200.000,2015-04-05 12:00:00,        -0.110284,         0.013625,         0.062618
1428321600.000,2015-04-06 12:00:00,        -0.103368,         0.013960,         0.051108
1428408000.000,2015-04-07 12:00:00,        -0.104465,         0.015853,         0.052902
1428494400.000,2015-04-08 12:00:00,        -0.100850,         0.011393,         0.064293
1428580800.000,2015-04-09 12:00:00,        -0.106444,         0.014620,         0.057180
1428667200.000,2015-04-10 12:00:00,        -0.105888,         0.013490,         0.050377
1428753600.000,2015-04-11 12:00:00,        -0.104612,         0.014862,         0.059912
1428840000.000,2015-04-12 12:00:00,        -0.106910,         0.010649,         0.059748
1428926400.000,2015-04-13 12:00:00,        -0.103816,         0.014921,         0.057094
1429012800.000,2015-04-14 12:00:00,        -0.106597,         0.016575,         0.058882
1429099200.000,2015-04-15 12:00:00,        -0.106565,         0.013763,         0.054684
1429185600.000,2015-04-16 12:00:00,        -0.103458,         0.010874,         0.050576
1429272000.000,2015-04-17 12:00:00,        -0.105114,         0.014218,         0.053808
1429358400.000,2015-04-18 12:00:00,        -0.104760,         0.015272,         0.055854
1429444800.000,2015-04-19 12:00:00,        -0.107412,         0.012946,         0.052617
1429531200.000,2015-04-20 12:00:00,        -0.103675,         0.014905,         0.050240
1429617600.000,2015-04-21 12:00:00,        -0.105803,         0.011656,         0.054402
1429704000.000,2015-04-22 12:00:00,        -0.105040,         0.013951,         0.061097
1429790400.000,2015-04-23 12:00:00,        -0.102489,         0.012144,         0.054444
1429876800.000,2015-04-24 12:00:00,        -0.103239,         0.012700,         0.060746
1429963200.000,2015-04-25 12:00:00,        -0.103088,         0.014109,         0.059939
1430049600.000,2015-04-26 12:00:00,        -0.105440,         0.014279,         0.058016
1430136000.000,2015-04-27 12:00:00,        -0.108484,         0.013369,         0.075858
1430222400.000,2015-04-28 12:00:00,        -0.107973,         0.016506,         0.065745
1430308800.000,2015-04-29 12:00:00,        -0.103764,         0.016284,         0.065201
1430395200.000,2015-04-30 12:00:00,        -0.106605,         0.013923,         0.073145
1430481600.000,2015-05-01 12:00:00,        -0.106496,         0.010914,         0.057262
1430568000.000,2015-05-02 12:00:00,        -0.106069,         0.013384,         0.052278
1430654400.000,2015-05-03 12:00:00,        -0.108235,         0.013528,         0.067400
1430740800.000,2015-05-04 12:00:00,        -0.109333,         0.011806,         0.068783
1430827200.000,2015-05-05 12:00:00,        -0.107319,         0.011968,         0.069002
1430913600.000,2015-05-06 12:00:00,        -0.109227,         0.008881,         0.061083
1431000000.000,2015-05-07 12:00:00,        -0.108772,         0.012872,         0.062915
1431086400.000,2015-05-08 12:00:00,        -0.109149,         0.010093,         0.054184
1431172800.000,2015-05-09 12:00:00,        -0.108270,         0.012429,         0.060670
1431259200.000,2015-05-10 12:00:00,        -0.110002,         0.010280,         0.073942
1431345600.000,2015-05-11 12:00:00,        -0.106839,         0.014271,         0.054438
1431432000.000,2015-05-12 12:00:00,        -0.108382,         0.012337,         0.057824
1431518400.000,2015-05-13 12:00:00,        -0.114971,         0.009777,         0.066016
1431604800.000,2015-05-14 12:00:00,        -0.112977,         0.002591,         0.076652
1431691200.000,2015-05-15 12:00:00,        -0.124432,        -0.001975,         0.068769
1431777600.000,2015-05-16 12:00:00,        -0.137207,        -0.010731,         0.098695
1431864000.000,2015-05-17 12:00:00,        -0.141473,        -0.013142,         0.089612
1431950400.000,2015-05-18 12:00:00,        -0.140902,        -0.010951,         0.094361
1432036800.000,2015-05-19 12:00:00,        -0.140204,        -0.009839,         0.087787
1432123200.000,2015-05-20 12:00:00,        -0.140858,        -0.010961,         0.093940
1432209600.000,2015-05-21 12:00:00,        -0.138194,        -0.012394,         0.098727
1432296000.000,2015-05-22 12:00:00,        -0.138228,        -0.012652,         0.081801
1432382400.000,2015-05-23 12:00:00,        -0.136756,        -0.011077,         0.094014
1432468800.000,2015-05-24 12:00:00,        -0.137942,        -0.008826,         0.107201
1432555200.000,2015-05-25 12:00:00,        -0.136382,        -0.010033,         0.101069
1432641600.000,2015-05-26 12:00:00,        -0.136329,        -0.011165,         0.088093
1432728000.000,2015-05-27 12:00:00,        -0.137540,        -0.013754,         0.092564
1432814400.000,2015-05-28 12:00:00,        -0.137622,        -0.009450,         0.079073
1432900800.000,2015-05-29 12:00:00,        -0.135217,        -0.008974,         0.063687
1432987200.000,2015-05-30 12:00:00,        -0.137963,        -0.008251,         0.084086
1433073600.000,2015-05-31 12:00:00,        -0.137816,        -0.008414,         0.089530
1433160000.000,2015-06-01 12:00:00,        -0.135515,        -0.009696,         0.085986
1433246400.000,2015-06-02 12:00:00,        -0.134387,        -0.008132,         0.090468
1433332800.000,2015-06-03 12:00:00,        -0.134720,        -0.006263,         0.086122
1433419200.000,2015-06-04 12:00:00,        -0.136373,        -0.005118,         0.077673
1433505600.000,2015-06-05 12:00:00,        -0.133547,        -0.008677,         0.089237
1433592000.000,2015-06-06 12:00:00,        -0.136379,        -0.007414,         0.095935
1433678400.000,2015-06-07 12:00:00,        -0.134611,        -0.008922,         0.091267
1433764800.000,2015-06-08 12:00:00,        -0.135037,        -0.008883,         0.101697
1433851200.000,2015-06-09 12:00:00,        -0.138994,        -0.006619,         0.099144
1433937600.000,2015-06-10 12:00:00,        -0.136524,        -0.006870,         0.111696
1434024000.000,2015-06-11 12:00:00,        -0.135834,        -0.004301,         0.095196
1434110400.000,2015-06-12 12:00:00,        -0.134700,        -0.007704,         0.098108
1434196800.000,2015-06-13 12:00:00,        -0.134479,        -0.006617,         0.082207
1434283200.000,2015-06-14 12:00:00,        -0.132843,        -0.007818,         0.085186
1434369600.000,2015-06-15 12:00:00,        -0.135949,        -0.006140,         0.088886
1434456000.000,2015-06-16 12:00:00,        -0.136462,        -0.004812,         0.100226
1434542400.000,2015-06-17 12:00:00,        -0.135019,        -0.005328,         0.094905
1434628800.000,2015-06-18 12:00:00,        -0.132612,        -0.006129,         0.091670
1434715200.000,2015-06-19 12:00:00,        -0.135790,        -0.008443,         0.096513
1434801600.000,2015-06-20 12:00:00,        -0.134816,        -0.007052,         0.090046
1434888000.000,2015-06-21 12:00:00,        -0.137457,        -0.005834,         0.101030
1434974400.000,2015-06-22 12:00:00,        -0.133480,        -0.006105,         0.092619
1435060800.000,2015-06-23 12:00:00,        -0.134539,        -0.005306,         0.104285
1435147200.000,2015-06-24 12:00:00,        -0.132959,        -0.005334,         0.093966
1435233600.000,2015-06-25 12:00:00,        -0.136478,        -0.003540,         0.103349
1435320000.000,2015-06-26 12:00:00,        -0.132932,        -0.003529,         0.094619
1435406400.000,2015-06-27 12:00:00,        -0.136856,        -0.004186,         0.078132
1435492800.000,2015-06-28 12:00:00,        -0.131879,        -0.009860,         0.091465
1435579200.000,2015-06-29 12:00:00,        -0.133321,        -0.007838,         0.101656
1435665600.000,2015-06-30 12:00:00,        -0.133298,        -0.005642,         0.094834
1435752000.000,2015-07-01 12:00:00,        -0.133069,        -0.006494,         0.095563
1435838400.000,2015-07-02 12:00:00,        -0.132687,        -0.007245,         0.101897
1435924800.000,2015-07-03 12:00:00,        -0.136978,        -0.006474,         0.096631
1436011200.000,2015-07-04 12:00:00,        -0.134411,        -0.008401,         0.107252
1436097600.000,2015-07-05 12:00:00,        -0.137025,        -0.006552,         0.094345
1436184000.000,2015-07-06 12:00:00,        -0.131759,        -0.003571,         0.097111
1436270400.000,2015-07-07 12:00:00,        -0.132674,        -0.008713,         0.095600
1436356800.000,2015-07-08 12:00:00,        -0.133587,        -0.003484,         0.092641
1436443200.000,2015-07-09 12:00:00,        -0.132112,        -0.005628,         0.109075
1436529600.000,2015-07-10 12:00:00,        -0.135554,        -0.005948,         0.102131
1436616000.000,2015-07-11 12:00:00,        -0.134192,        -0.005910,         0.089725
1436702400.000,2015-07-12 12:00:00,        -0.132820,        -0.007775,         0.094959
1436788800.000,2015-07-13 12:00:00,        -0.135835,        -0.001222,         0.086790
1436875200.000,2015-07-14 12:00:00,        -0.133749,        -0.003145,         0.097433
1436961600.000,2015-07-15 12:00:00,        -0.131202,        -0.004023,         0.111874
1437048000.000,2015-07-16 12:00:00,        -0.129960,        -0.007168,         0.101558
1437134400.000,2015-07-17 12:00:00,        -0.140280,        -0.014435,         0.108398
1437220800.000,2015-07-18 12:00:00,        -0.132470,        -0.007728,         0.092797
1437307200.000,2015-07-19 12:00:00,        -0.132564,        -0.008352,         0.107822
1437393600.000,2015-07-20 12:00:00,        -0.133373,        -0.010804,         0.114417
1437480000.000,2015-07-21 12:00:00,        -0.132741,        -0.005880,         0.093700
1437566400.000,2015-07-22 12:00:00,        -0.132351,        -0.007593,         0.088980
1437652800.000,2015-07-23 12:00:00,        -0.132671,        -0.007336,         0.095874
1437739200.000,2015-07-24 12:00:00,        -0.130556,        -0.008461,         0.094376
1437825600.000,2015-07-25 12:00:00,        -0.135048,        -0.008590,         0.102704
1437912000.000,2015-07-26 12:00:00,        -0.135351,        -0.008880,         0.102173
1437998400.000,2015-07-27 12:00:00,        -0.133587,        -0.007792,         0.085031
1438084800.000,2015-07-28 12:00:00,        -0.132858,        -0.009085,         0.097866
1438171200.000,2015-07-29 12:00:00,        -0.130658,        -0.005798,         0.089168
1438257600.000,2015-07-30 12:00:00,        -0.128871,        -0.003576,         0.097790
1438344000.000,2015-07-31 12:00:00,        -0.133798,        -0.008231,         0.090757
1438430400.000,2015-08-01 12:00:00,        -0.132518,        -0.004100,         0.089578
1438516800.000,2015-08-02 12:00:00,        -0.135115,        -0.005369,         0.108171
1438603200.000,2015-08-03 12:00:00,        -0.138806,        -0.013482,         0.110877
1438689600.000,2015-08-04 12:00:00,        -0.132427,        -0.005818,         0.110332
1438776000.000,2015-08-05 12:00:00,        -0.136399,        -0.008610,         0.090590
1438862400.000,2015-08-06 12:00:00,        -0.134241,        -0.007507,         0.103394
1438948800.000,2015-08-07 12:00:00,        -0.131663,        -0.006344,         0.091155
1439035200.000,2015-08-08 12:00:00,        -0.132199,        -0.005182,         0.098311
1439208000.000,2015-08-10 12:00:00,        -0.131313,        -0.005232,         0.090615
1439294400.000,2015-08-11 12:00:00,        -0.131732,        -0.007696,         0.094339
1439380800.000,2015-08-12 12:00:00,        -0.132663,        -0.001419,         0.122432
1439467200.000,2015-08-13 12:00:00,        -0.126686,        -0.004720,         0.106774
1439553600.000,2015-08-14 12:00:00,        -0.132097,        -0.010927,         0.091979
1439640000.000,2015-08-15 12:00:00,        -0.132845,        -0.008124,         0.106239
1439726400.000,2015-08-16 12:00:00,        -0.130029,        -0.008619,         0.091673
1439812800.000,2015-08-17 12:00:00,        -0.130813,        -0.010700,         0.103089
1439899200.000,2015-08-18 12:00:00,        -0.134012,        -0.012465,         0.109008
1439985600.000,2015-08-19 12:00:00,        -0.128711,        -0.010535,         0.088422
1440072000.000,2015-08-20 12:00:00,        -0.131077,        -0.009046,         0.094627
1440158400.000,2015-08-21 12:00:00,        -0.131180,        -0.002840,         0.089988
1440244800.000,2015-08-22 12:00:00,        -0.131226,        -0.007031,         0.104919
1440331200.000,2015-08-23 12:00:00,        -0.131572,        -0.007059,         0.098836
1440417600.000,2015-08-24 12:00:00,        -0.135260,        -0.004085,         0.091492
1440504000.000,2015-08-25 12:00:00,        -0.130046,        -0.006764,         0.092119
1440590400.000,2015-08-26 12:00:00,        -0.130201,        -0.007347,         0.082127
1440676800.000,2015-08-27 12:00:00,        -0.132099,        -0.005724,         0.094470
1440763200.000,2015-08-28 12:00:00,        -0.134519,        -0.007186,         0.097576
1440849600.000,2015-08-29 12:00:00,        -0.132462,        -0.009047,         0.097248
1441022400.000,2015-08-31 12:00:00,        -0.133340,        -0.011654,         0.091161
1441108800.000,2015-09-01 12:00:00,        -0.132437,        -0.008839,         0.083401
1441195200.000,2015-09-02 12:00:00,        -0.134121,        -0.008204,         0.089185
1441281600.000,2015-09-03 12:00:00,        -0.134534,        -0.010188,         0.085850
1441368000.000,2015-09-04 12:00:00,        -0.133249,        -0.010427,         0.090773
1441454400.000,2015-09-05 12:00:00,        -0.131512,        -0.009413,         0.092356
1441540800.000,2015-09-06 12:00:00,        -0.129512,        -0.007122,         0.103081
1441627200.000,2015-09-07 12:00:00,        -0.132467,        -0.008564,         0.095013
1441713600.000,2015-09-08 12:00:00,        -0.129050,        -0.010190,         0.081988
1441800000.000,2015-09-09 12:00:00,        -0.131815,        -0.009940,         0.091281
1441886400.000,2015-09-10 12:00:00,        -0.130740,        -0.008425,         0.077236
1441972800.000,2015-09-11 12:00:00,        -0.132442,        -0.008964,         0.087478
1442059200.000,2015-09-12 12:00:00,        -0.126762,        -0.008578,         0.094605
1442145600.000,2015-09-13 12:00:00,        -0.130411,        -0.011850,         0.122760
1442232000.000,2015-09-14 12:00:00,        -0.138758,        -0.007833,         0.111229
1442318400.000,2015-09-15 12:00:00,        -0.129519,        -0.009815,         0.089195
1442404800.000,2015-09-16 12:00:00,        -0.123983,        -0.001360,         0.083381
1442491200.000,2015-09-17 12:00:00,        -0.130415,        -0.009322,         0.095492
1442577600.000,2015-09-18 12:00:00,        -0.128676,        -0.008861,         0.090333
1442664000.000,2015-09-19 12:00:00,        -0.135112,        -0.010513,         0.110571
1442750400.000,2015-09-20 12:00:00,        -0.132105,        -0.006213,         0.072781
1442923200.000,2015-09-22 12:00:00,        -0.132084,        -0.007056,         0.092435
1443009600.000,2015-09-23 12:00:00,        -0.130341,        -0.007922,         0.103962
1443096000.000,2015-09-24 12:00:00,        -0.130072,        -0.006434,         0.095616
1443182400.000,2015-09-25 12:00:00,        -0.132476,        -0.008398,         0.092549
1443268800.000,2015-09-26 12:00:00,        -0.126948,        -0.009017,         0.087266
1443355200.000,2015-09-27 12:00:00,        -0.137397,        -0.007985,         0.117388
1443441600.000,2015-09-28 12:00:00,        -0.130743,        -0.005056,         0.106057
1443528000.000,2015-09-29 12:00:00,        -0.136279,        -0.006466,         0.104659
1443614400.000,2015-09-30 12:00:00,        -0.135350,        -0.006300,         0.097753
1443700800.000,2015-10-01 12:00:00,        -0.133624,        -0.009782,         0.095326
1443787200.000,2015-10-02 12:00:00,        -0.132027,        -0.010674,         0.113649
1443873600.000,2015-10-03 12:00:00,        -0.135120,        -0.011077,         0.109821
1443960000.000,2015-10-04 12:00:00,        -0.132377,        -0.008768,         0.119167
1444046400.000,2015-10-05 12:00:00,        -0.134196,        -0.010908,         0.106414
1444132800.000,2015-10-06 12:00:00,        -0.133354,        -0.014794,         0.123271
1444219200.000,2015-10-07 12:00:00,        -0.134568,        -0.012787,         0.109529
1444305600.000,2015-10-08 12:00:00,        -0.131854,        -0.012167,         0.107398
1444392000.000,2015-10-09 12:00:00,        -0.134191,        -0.008807,         0.093137
1444478400.000,2015-10-10 12:00:00,        -0.134298,        -0.011565,         0.103259
1444564800.000,2015-10-11 12:00:00,        -0.131113,        -0.012478,         0.102835
1444651200.000,2015-10-12 12:00:00,        -0.132513,        -0.010292,         0.103790
1444737600.000,2015-10-13 12:00:00,        -0.136032,        -0.010027,         0.096635
1444824000.000,2015-10-14 12:00:00,        -0.132091,        -0.012939,         0.101718
1444910400.000,2015-10-15 12:00:00,        -0.130003,        -0.011927,         0.079777
1444996800.000,2015-10-16 12:00:00,        -0.124759,        -0.017104,         0.092564
1445083200.000,2015-10-17 12:00:00,        -0.122402,        -0.014039,         0.081233
1445169600.000,2015-10-18 12:00:00,        -0.124587,        -0.014542,         0.099094
1445256000.000,2015-10-19 12:00:00,        -0.124497,        -0.013197,         0.092986
1445342400.000,2015-10-20 12:00:00,        -0.127881,        -0.014939,         0.085904
1445428800.000,2015-10-21 12:00:00,        -0.125976,        -0.016198,         0.101903
1445515200.000,2015-10-22 12:00:00,        -0.131205,        -0.014249,         0.116849
1445601600.000,2015-10-23 12:00:00,        -0.130420,        -0.017473,         0.103299
1445688000.000,2015-10-24 12:00:00,        -0.128260,        -0.015407,         0.090072
1445774400.000,2015-10-25 12:00:00,        -0.127779,        -0.017318,         0.101412
1445860800.000,2015-10-26 12:00:00,        -0.127261,        -0.017778,         0.106730
1445947200.000,2015-10-27 12:00:00,        -0.129179,        -0.018699,         0.102235
