#reqtime=1732320420.931,2024-11-23 00:07:00.931,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=141&dataTypes.0=1257.626851381734&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,UWEV_east,UWEV_north,UWEV_up
1492603200.000,2017-04-19 12:00:00,        -0.169664,         0.256637,         0.166747
1492689600.000,2017-04-20 12:00:00,        -0.169275,         0.256224,         0.179740
1492776000.000,2017-04-21 12:00:00,        -0.171226,         0.260581,         0.173273
1492862400.000,2017-04-22 12:00:00,        -0.171460,         0.258287,         0.169910
1492948800.000,2017-04-23 12:00:00,        -0.171824,         0.259197,         0.173243
1493035200.000,2017-04-24 12:00:00,        -0.173896,         0.258726,         0.178197
1493121600.000,2017-04-25 12:00:00,        -0.174167,         0.257671,         0.180892
1493208000.000,2017-04-26 12:00:00,        -0.174680,         0.259215,         0.172642
1493294400.000,2017-04-27 12:00:00,        -0.173885,         0.261043,         0.177726
1493380800.000,2017-04-28 12:00:00,        -0.173088,         0.260492,         0.164641
1493467200.000,2017-04-29 12:00:00,        -0.172398,         0.258569,         0.174633
1493553600.000,2017-04-30 12:00:00,        -0.170689,         0.255776,         0.192174
1493640000.000,2017-05-01 12:00:00,        -0.172155,         0.256307,         0.173889
1493726400.000,2017-05-02 12:00:00,        -0.171687,         0.256212,         0.174124
1493812800.000,2017-05-03 12:00:00,        -0.171237,         0.257243,         0.166083
1493899200.000,2017-05-04 12:00:00,        -0.173071,         0.258825,         0.175918
1493985600.000,2017-05-05 12:00:00,        -0.172087,         0.259278,         0.178667
1494072000.000,2017-05-06 12:00:00,        -0.172165,         0.255768,         0.178820
1494158400.000,2017-05-07 12:00:00,        -0.170003,         0.257677,         0.172993
1494244800.000,2017-05-08 12:00:00,        -0.169745,         0.258956,         0.181419
1494331200.000,2017-05-09 12:00:00,        -0.171448,         0.258528,         0.168596
1494417600.000,2017-05-10 12:00:00,        -0.173136,         0.260879,         0.171482
1494504000.000,2017-05-11 12:00:00,        -0.173037,         0.259915,         0.177163
1494590400.000,2017-05-12 12:00:00,        -0.170761,         0.260998,         0.174282
1494676800.000,2017-05-13 12:00:00,        -0.173238,         0.263675,         0.192492
1494763200.000,2017-05-14 12:00:00,        -0.171401,         0.257406,         0.180525
1494849600.000,2017-05-15 12:00:00,        -0.172556,         0.255438,         0.185156
1494936000.000,2017-05-16 12:00:00,        -0.176553,         0.260484,         0.197957
1495022400.000,2017-05-17 12:00:00,        -0.175191,         0.261339,         0.184062
1495108800.000,2017-05-18 12:00:00,        -0.173519,         0.263965,         0.179368
1495195200.000,2017-05-19 12:00:00,        -0.169305,         0.261286,         0.184781
1495281600.000,2017-05-20 12:00:00,        -0.168600,         0.258519,         0.180325
1495368000.000,2017-05-21 12:00:00,        -0.167144,         0.254189,         0.171378
1495454400.000,2017-05-22 12:00:00,        -0.169463,         0.255902,         0.170311
1495540800.000,2017-05-23 12:00:00,        -0.170797,         0.261028,         0.171700
1495627200.000,2017-05-24 12:00:00,        -0.174618,         0.260673,         0.166642
1495713600.000,2017-05-25 12:00:00,        -0.172714,         0.260800,         0.173728
1495800000.000,2017-05-26 12:00:00,        -0.169958,         0.254454,         0.187663
1495886400.000,2017-05-27 12:00:00,        -0.168066,         0.257002,         0.174289
1495972800.000,2017-05-28 12:00:00,        -0.166728,         0.256801,         0.179064
1496059200.000,2017-05-29 12:00:00,        -0.168925,         0.257000,         0.179197
1496145600.000,2017-05-30 12:00:00,        -0.169523,         0.261097,         0.180539
1496232000.000,2017-05-31 12:00:00,        -0.172796,         0.263128,         0.174926
1496318400.000,2017-06-01 12:00:00,        -0.174243,         0.263605,         0.180978
1496404800.000,2017-06-02 12:00:00,        -0.172545,         0.258788,         0.199990
1496491200.000,2017-06-03 12:00:00,        -0.169781,         0.258828,         0.173493
1496577600.000,2017-06-04 12:00:00,        -0.171641,         0.260841,         0.166953
1496664000.000,2017-06-05 12:00:00,        -0.174181,         0.263814,         0.174298
1496750400.000,2017-06-06 12:00:00,        -0.172388,         0.261114,         0.187018
1496836800.000,2017-06-07 12:00:00,        -0.171762,         0.259620,         0.169319
1496923200.000,2017-06-08 12:00:00,        -0.174802,         0.259815,         0.172938
1497009600.000,2017-06-09 12:00:00,        -0.171384,         0.262586,         0.169668
1497096000.000,2017-06-10 12:00:00,        -0.172980,         0.261224,         0.174720
1497182400.000,2017-06-11 12:00:00,        -0.171486,         0.257748,         0.176939
1497268800.000,2017-06-12 12:00:00,        -0.172834,         0.264924,         0.177390
1497355200.000,2017-06-13 12:00:00,        -0.173406,         0.264474,         0.179576
1497441600.000,2017-06-14 12:00:00,        -0.169555,         0.259509,         0.167044
1497528000.000,2017-06-15 12:00:00,        -0.168099,         0.257212,         0.200221
1497614400.000,2017-06-16 12:00:00,        -0.170115,         0.260155,         0.167284
1497700800.000,2017-06-17 12:00:00,        -0.170399,         0.262631,         0.182359
1497787200.000,2017-06-18 12:00:00,        -0.170812,         0.261726,         0.166685
1497873600.000,2017-06-19 12:00:00,        -0.172498,         0.262336,         0.175993
1497960000.000,2017-06-20 12:00:00,        -0.175339,         0.264093,         0.178548
1498046400.000,2017-06-21 12:00:00,        -0.169823,         0.267285,         0.174490
1498132800.000,2017-06-22 12:00:00,        -0.169164,         0.259680,         0.177834
1498219200.000,2017-06-23 12:00:00,        -0.170084,         0.257044,         0.170734
1498305600.000,2017-06-24 12:00:00,        -0.165651,         0.256486,         0.171555
1498392000.000,2017-06-25 12:00:00,        -0.165271,         0.259582,         0.170898
1498478400.000,2017-06-26 12:00:00,        -0.170887,         0.262391,         0.183244
1498564800.000,2017-06-27 12:00:00,        -0.168659,         0.262351,         0.171383
1498651200.000,2017-06-28 12:00:00,        -0.168319,         0.259834,         0.183167
1498737600.000,2017-06-29 12:00:00,        -0.165662,         0.260727,         0.181677
1498824000.000,2017-06-30 12:00:00,        -0.166696,         0.257884,         0.180866
1498910400.000,2017-07-01 12:00:00,        -0.170272,         0.254552,         0.172166
1498996800.000,2017-07-02 12:00:00,        -0.170215,         0.260684,         0.188952
1499083200.000,2017-07-03 12:00:00,        -0.169027,         0.260810,         0.178694
1499169600.000,2017-07-04 12:00:00,        -0.168254,         0.261867,         0.180529
1499256000.000,2017-07-05 12:00:00,        -0.167025,         0.257325,         0.168599
1499342400.000,2017-07-06 12:00:00,        -0.167997,         0.255836,         0.174127
1499428800.000,2017-07-07 12:00:00,        -0.169253,         0.259782,         0.198185
1499515200.000,2017-07-08 12:00:00,        -0.170180,         0.262247,         0.166669
1499601600.000,2017-07-09 12:00:00,        -0.171158,         0.264243,         0.177949
1499688000.000,2017-07-10 12:00:00,        -0.171217,         0.262126,         0.181216
1499774400.000,2017-07-11 12:00:00,        -0.171801,         0.262707,         0.172834
1499860800.000,2017-07-12 12:00:00,        -0.170181,         0.268396,         0.185510
1499947200.000,2017-07-13 12:00:00,        -0.168725,         0.263620,         0.161032
1500033600.000,2017-07-14 12:00:00,        -0.168681,         0.260847,         0.182351
1500120000.000,2017-07-15 12:00:00,        -0.168082,         0.256019,         0.172181
1500206400.000,2017-07-16 12:00:00,        -0.165422,         0.262000,         0.179073
1500292800.000,2017-07-17 12:00:00,        -0.168936,         0.266482,         0.183649
1500379200.000,2017-07-18 12:00:00,        -0.170424,         0.263811,         0.173835
1500465600.000,2017-07-19 12:00:00,        -0.172332,         0.266386,         0.185941
1500552000.000,2017-07-20 12:00:00,        -0.171463,         0.267478,         0.181843
1500638400.000,2017-07-21 12:00:00,        -0.167505,         0.267400,         0.190813
1500724800.000,2017-07-22 12:00:00,        -0.175205,         0.263238,         0.187017
1500811200.000,2017-07-23 12:00:00,        -0.174024,         0.266246,         0.166794
1500897600.000,2017-07-24 12:00:00,        -0.170430,         0.266632,         0.165536
1500984000.000,2017-07-25 12:00:00,        -0.172449,         0.268121,         0.172960
1501070400.000,2017-07-26 12:00:00,        -0.172473,         0.261864,         0.183104
1501156800.000,2017-07-27 12:00:00,        -0.171219,         0.260947,         0.166078
1501243200.000,2017-07-28 12:00:00,        -0.165685,         0.264344,         0.175185
1501329600.000,2017-07-29 12:00:00,        -0.165292,         0.258825,         0.172998
1501416000.000,2017-07-30 12:00:00,        -0.165763,         0.257906,         0.179414
1501502400.000,2017-07-31 12:00:00,        -0.162433,         0.259915,         0.172460
1501588800.000,2017-08-01 12:00:00,        -0.171430,         0.258827,         0.177697
1501675200.000,2017-08-02 12:00:00,        -0.168595,         0.263523,         0.177262
1501761600.000,2017-08-03 12:00:00,        -0.169662,         0.259587,         0.175088
1501848000.000,2017-08-04 12:00:00,        -0.170728,         0.266288,         0.185713
1501934400.000,2017-08-05 12:00:00,        -0.170696,         0.263342,         0.185453
1502020800.000,2017-08-06 12:00:00,        -0.172414,         0.261717,         0.191615
1502107200.000,2017-08-07 12:00:00,        -0.172587,         0.262360,         0.175773
1502193600.000,2017-08-08 12:00:00,        -0.167759,         0.258218,         0.178991
1502280000.000,2017-08-09 12:00:00,        -0.167367,         0.259851,         0.169548
1502366400.000,2017-08-10 12:00:00,        -0.170682,         0.261587,         0.177364
1502452800.000,2017-08-11 12:00:00,        -0.170604,         0.255668,         0.170090
1502539200.000,2017-08-12 12:00:00,        -0.166672,         0.266831,         0.183844
1502625600.000,2017-08-13 12:00:00,        -0.171815,         0.263777,         0.178792
1502712000.000,2017-08-14 12:00:00,        -0.171700,         0.262696,         0.171934
1502798400.000,2017-08-15 12:00:00,        -0.171221,         0.264132,         0.177801
1502884800.000,2017-08-16 12:00:00,        -0.169428,         0.261267,         0.174242
1502971200.000,2017-08-17 12:00:00,        -0.169447,         0.260844,         0.183994
1503057600.000,2017-08-18 12:00:00,        -0.167623,         0.259798,         0.173821
1503144000.000,2017-08-19 12:00:00,        -0.170086,         0.258316,         0.184501
1503230400.000,2017-08-20 12:00:00,        -0.169479,         0.259761,         0.173359
1503316800.000,2017-08-21 12:00:00,        -0.169026,         0.261906,         0.179375
1503403200.000,2017-08-22 12:00:00,        -0.165058,         0.259298,         0.188709
1503489600.000,2017-08-23 12:00:00,        -0.165508,         0.262572,         0.178975
1503576000.000,2017-08-24 12:00:00,        -0.171226,         0.261440,         0.184800
1503662400.000,2017-08-25 12:00:00,        -0.168055,         0.263957,         0.174479
1503748800.000,2017-08-26 12:00:00,        -0.168791,         0.261056,         0.175392
1503835200.000,2017-08-27 12:00:00,        -0.167667,         0.260052,         0.185374
1503921600.000,2017-08-28 12:00:00,        -0.167879,         0.261043,         0.176552
1504008000.000,2017-08-29 12:00:00,        -0.165249,         0.258692,         0.172958
1504094400.000,2017-08-30 12:00:00,        -0.167889,         0.262388,         0.167287
1504180800.000,2017-08-31 12:00:00,        -0.168685,         0.262961,         0.180962
1504267200.000,2017-09-01 12:00:00,        -0.171247,         0.262822,         0.177388
1504353600.000,2017-09-02 12:00:00,        -0.170314,         0.261262,         0.178867
1504440000.000,2017-09-03 12:00:00,        -0.170722,         0.264201,         0.187818
1504526400.000,2017-09-04 12:00:00,        -0.172105,         0.267610,         0.179615
1504612800.000,2017-09-05 12:00:00,        -0.172484,         0.265164,         0.189494
1504699200.000,2017-09-06 12:00:00,        -0.170793,         0.266720,         0.187952
1504785600.000,2017-09-07 12:00:00,        -0.173488,         0.268522,         0.174753
1504872000.000,2017-09-08 12:00:00,        -0.167911,         0.260603,         0.189560
1504958400.000,2017-09-09 12:00:00,        -0.166410,         0.261398,         0.179995
1505044800.000,2017-09-10 12:00:00,        -0.162638,         0.257972,         0.185337
1505131200.000,2017-09-11 12:00:00,        -0.163341,         0.259838,         0.177900
1505217600.000,2017-09-12 12:00:00,        -0.164548,         0.260997,         0.176520
1505304000.000,2017-09-13 12:00:00,        -0.166950,         0.262972,         0.182975
1505390400.000,2017-09-14 12:00:00,        -0.165263,         0.263591,         0.172394
1505476800.000,2017-09-15 12:00:00,        -0.169780,         0.266086,         0.179356
1505563200.000,2017-09-16 12:00:00,        -0.172634,         0.266153,         0.174790
1505649600.000,2017-09-17 12:00:00,        -0.173397,         0.266773,         0.180146
1505736000.000,2017-09-18 12:00:00,        -0.172997,         0.263824,         0.186108
1505822400.000,2017-09-19 12:00:00,        -0.171801,         0.264915,         0.197082
1505908800.000,2017-09-20 12:00:00,        -0.171447,         0.264660,         0.176167
1505995200.000,2017-09-21 12:00:00,        -0.168276,         0.260560,         0.172308
1506081600.000,2017-09-22 12:00:00,        -0.165788,         0.258781,         0.173624
1506168000.000,2017-09-23 12:00:00,        -0.167489,         0.257736,         0.196180
1506254400.000,2017-09-24 12:00:00,        -0.165784,         0.261537,         0.193041
1506340800.000,2017-09-25 12:00:00,        -0.166595,         0.257549,         0.178018
1506427200.000,2017-09-26 12:00:00,        -0.170226,         0.262831,         0.176963
1506513600.000,2017-09-27 12:00:00,        -0.168186,         0.260346,         0.167420
1506600000.000,2017-09-28 12:00:00,        -0.167968,         0.263063,         0.180569
1506686400.000,2017-09-29 12:00:00,        -0.168131,         0.260689,         0.183500
1506772800.000,2017-09-30 12:00:00,        -0.172839,         0.262227,         0.177399
1506859200.000,2017-10-01 12:00:00,        -0.164707,         0.263496,         0.187681
1506945600.000,2017-10-02 12:00:00,        -0.165402,         0.263257,         0.192414
1507032000.000,2017-10-03 12:00:00,        -0.169362,         0.265184,         0.178882
1507118400.000,2017-10-04 12:00:00,        -0.168645,         0.265863,         0.191836
1507204800.000,2017-10-05 12:00:00,        -0.176008,         0.261439,         0.191274
1507291200.000,2017-10-06 12:00:00,        -0.164314,         0.266356,         0.186422
1507377600.000,2017-10-07 12:00:00,        -0.171747,         0.263319,         0.166874
1507464000.000,2017-10-08 12:00:00,        -0.166156,         0.259719,         0.187164
1507550400.000,2017-10-09 12:00:00,        -0.167369,         0.263421,         0.179252
1507636800.000,2017-10-10 12:00:00,        -0.166532,         0.264365,         0.179273
1507723200.000,2017-10-11 12:00:00,        -0.170664,         0.261108,         0.176822
1507809600.000,2017-10-12 12:00:00,        -0.168240,         0.259047,         0.179388
1507896000.000,2017-10-13 12:00:00,        -0.166250,         0.265492,         0.188527
1507982400.000,2017-10-14 12:00:00,        -0.166812,         0.261080,         0.192192
1508068800.000,2017-10-15 12:00:00,        -0.170064,         0.261927,         0.193544
1508155200.000,2017-10-16 12:00:00,        -0.166880,         0.263019,         0.173310
1508241600.000,2017-10-17 12:00:00,        -0.163738,         0.263835,         0.189873
1508328000.000,2017-10-18 12:00:00,        -0.165403,         0.265489,         0.167962
1508414400.000,2017-10-19 12:00:00,        -0.166289,         0.266654,         0.190868
1508500800.000,2017-10-20 12:00:00,        -0.172814,         0.252004,         0.185835
1508587200.000,2017-10-21 12:00:00,        -0.168753,         0.265678,         0.179354
1508673600.000,2017-10-22 12:00:00,        -0.172508,         0.260445,         0.179093
1508846400.000,2017-10-24 12:00:00,        -0.170801,         0.260971,         0.181813
1508932800.000,2017-10-25 12:00:00,        -0.167680,         0.259525,         0.174464
1509019200.000,2017-10-26 12:00:00,        -0.171729,         0.262379,         0.181240
1509105600.000,2017-10-27 12:00:00,        -0.170792,         0.261290,         0.175538
1509192000.000,2017-10-28 12:00:00,        -0.170442,         0.262699,         0.174770
1509278400.000,2017-10-29 12:00:00,        -0.170375,         0.264530,         0.173375
1509364800.000,2017-10-30 12:00:00,        -0.169161,         0.262117,         0.175135
1509451200.000,2017-10-31 12:00:00,        -0.172156,         0.262088,         0.171954
1509537600.000,2017-11-01 12:00:00,        -0.172301,         0.265115,         0.185822
1509624000.000,2017-11-02 12:00:00,        -0.169827,         0.264625,         0.181176
1509710400.000,2017-11-03 12:00:00,        -0.166787,         0.264912,         0.178507
1509796800.000,2017-11-04 12:00:00,        -0.169416,         0.263233,         0.192807
1509883200.000,2017-11-05 12:00:00,        -0.170584,         0.262721,         0.184534
1509969600.000,2017-11-06 12:00:00,        -0.170230,         0.265617,         0.180897
1510056000.000,2017-11-07 12:00:00,        -0.169825,         0.264988,         0.172371
1510142400.000,2017-11-08 12:00:00,        -0.169513,         0.265333,         0.180212
1510228800.000,2017-11-09 12:00:00,        -0.170566,         0.264606,         0.182203
1510315200.000,2017-11-10 12:00:00,        -0.170425,         0.262917,         0.178569
1510401600.000,2017-11-11 12:00:00,        -0.170612,         0.261522,         0.171893
1510488000.000,2017-11-12 12:00:00,        -0.168297,         0.263143,         0.176072
1510574400.000,2017-11-13 12:00:00,        -0.168444,         0.263056,         0.187861
1510660800.000,2017-11-14 12:00:00,        -0.170861,         0.258065,         0.189183
1510747200.000,2017-11-15 12:00:00,        -0.169857,         0.256765,         0.194087
1510833600.000,2017-11-16 12:00:00,        -0.163643,         0.264057,         0.176165
1510920000.000,2017-11-17 12:00:00,        -0.169622,         0.256963,         0.188082
1511006400.000,2017-11-18 12:00:00,        -0.170144,         0.261422,         0.165783
1511092800.000,2017-11-19 12:00:00,        -0.170070,         0.259825,         0.178200
1511179200.000,2017-11-20 12:00:00,        -0.169459,         0.258738,         0.186717
1511265600.000,2017-11-21 12:00:00,        -0.170507,         0.256588,         0.188450
1511352000.000,2017-11-22 12:00:00,        -0.168694,         0.262120,         0.192523
1511438400.000,2017-11-23 12:00:00,        -0.165880,         0.262155,         0.196340
1511524800.000,2017-11-24 12:00:00,        -0.168207,         0.261868,         0.178977
1511611200.000,2017-11-25 12:00:00,        -0.169795,         0.260576,         0.182641
1511697600.000,2017-11-26 12:00:00,        -0.168935,         0.262141,         0.172926
1511784000.000,2017-11-27 12:00:00,        -0.167733,         0.261198,         0.193791
1511870400.000,2017-11-28 12:00:00,        -0.166336,         0.258165,         0.185855
1511956800.000,2017-11-29 12:00:00,        -0.167316,         0.253433,         0.203711
1512043200.000,2017-11-30 12:00:00,        -0.170857,         0.264324,         0.203431
1512129600.000,2017-12-01 12:00:00,        -0.167806,         0.264043,         0.176942
1512216000.000,2017-12-02 12:00:00,        -0.167011,         0.255530,         0.189055
1512302400.000,2017-12-03 12:00:00,        -0.164453,         0.259483,         0.167614
1512388800.000,2017-12-04 12:00:00,        -0.170599,         0.261156,         0.182373
1512475200.000,2017-12-05 12:00:00,        -0.171080,         0.262305,         0.186321
1512561600.000,2017-12-06 12:00:00,        -0.170415,         0.262385,         0.180573
1512648000.000,2017-12-07 12:00:00,        -0.167486,         0.260824,         0.182229
1512734400.000,2017-12-08 12:00:00,        -0.167096,         0.259941,         0.179797
1512820800.000,2017-12-09 12:00:00,        -0.166783,         0.259463,         0.182077
1512907200.000,2017-12-10 12:00:00,        -0.165616,         0.260270,         0.185703
1512993600.000,2017-12-11 12:00:00,        -0.168516,         0.262667,         0.178299
1513080000.000,2017-12-12 12:00:00,        -0.168495,         0.263046,         0.175230
1513166400.000,2017-12-13 12:00:00,        -0.172013,         0.265009,         0.176369
1513252800.000,2017-12-14 12:00:00,        -0.168807,         0.266944,         0.181933
1513339200.000,2017-12-15 12:00:00,        -0.169563,         0.260238,         0.178065
1513425600.000,2017-12-16 12:00:00,        -0.165231,         0.258598,         0.173502
1513512000.000,2017-12-17 12:00:00,        -0.166982,         0.261551,         0.189722
1513598400.000,2017-12-18 12:00:00,        -0.170378,         0.261679,         0.182521
1513684800.000,2017-12-19 12:00:00,        -0.170206,         0.263500,         0.189905
1513771200.000,2017-12-20 12:00:00,        -0.168403,         0.262681,         0.178812
1513857600.000,2017-12-21 12:00:00,        -0.170803,         0.260712,         0.186134
1513944000.000,2017-12-22 12:00:00,        -0.170822,         0.261945,         0.185724
1514030400.000,2017-12-23 12:00:00,        -0.170950,         0.263666,         0.177311
1514116800.000,2017-12-24 12:00:00,        -0.169616,         0.262877,         0.178681
1514203200.000,2017-12-25 12:00:00,        -0.171985,         0.265416,         0.187449
1514289600.000,2017-12-26 12:00:00,        -0.168020,         0.263868,         0.165561
1514376000.000,2017-12-27 12:00:00,        -0.170397,         0.259244,         0.176886
1514462400.000,2017-12-28 12:00:00,        -0.170882,         0.267641,         0.185220
1514548800.000,2017-12-29 12:00:00,        -0.171362,         0.266550,         0.182708
1514635200.000,2017-12-30 12:00:00,        -0.168152,         0.263770,         0.181514
1514808000.000,2018-01-01 12:00:00,        -0.168434,         0.261978,         0.181436
1514894400.000,2018-01-02 12:00:00,        -0.168668,         0.261811,         0.172884
1514980800.000,2018-01-03 12:00:00,        -0.170054,         0.262089,         0.177156
1515067200.000,2018-01-04 12:00:00,        -0.170095,         0.266014,         0.180721
1515153600.000,2018-01-05 12:00:00,        -0.170262,         0.264302,         0.181679
1515240000.000,2018-01-06 12:00:00,        -0.168919,         0.261490,         0.179147
1515326400.000,2018-01-07 12:00:00,        -0.166362,         0.265126,         0.180149
1515412800.000,2018-01-08 12:00:00,        -0.167741,         0.261758,         0.184282
1515499200.000,2018-01-09 12:00:00,        -0.171839,         0.266141,         0.179886
1515585600.000,2018-01-10 12:00:00,        -0.170166,         0.265561,         0.180997
1515672000.000,2018-01-11 12:00:00,        -0.168033,         0.263859,         0.185461
1515758400.000,2018-01-12 12:00:00,        -0.169213,         0.264542,         0.181338
1515844800.000,2018-01-13 12:00:00,        -0.170478,         0.265192,         0.185191
1515931200.000,2018-01-14 12:00:00,        -0.171087,         0.267156,         0.184400
1516017600.000,2018-01-15 12:00:00,        -0.169182,         0.264451,         0.185128
1516104000.000,2018-01-16 12:00:00,        -0.169990,         0.263404,         0.177993
1516190400.000,2018-01-17 12:00:00,        -0.169234,         0.265010,         0.183548
1516276800.000,2018-01-18 12:00:00,        -0.171924,         0.264184,         0.188012
1516363200.000,2018-01-19 12:00:00,        -0.169389,         0.262467,         0.183191
1516449600.000,2018-01-20 12:00:00,        -0.167976,         0.263212,         0.173795
1516536000.000,2018-01-21 12:00:00,        -0.168256,         0.260091,         0.180530
1516622400.000,2018-01-22 12:00:00,        -0.167679,         0.257652,         0.192343
1516708800.000,2018-01-23 12:00:00,        -0.173765,         0.264332,         0.202244
1516795200.000,2018-01-24 12:00:00,        -0.169806,         0.266376,         0.178831
1516881600.000,2018-01-25 12:00:00,        -0.170010,         0.264446,         0.180542
1516968000.000,2018-01-26 12:00:00,        -0.167658,         0.268814,         0.196204
1517054400.000,2018-01-27 12:00:00,        -0.171551,         0.268233,         0.192568
1517140800.000,2018-01-28 12:00:00,        -0.167467,         0.267893,         0.180344
1517227200.000,2018-01-29 12:00:00,        -0.168228,         0.266212,         0.178056
1517313600.000,2018-01-30 12:00:00,        -0.169433,         0.262246,         0.187477
1517400000.000,2018-01-31 12:00:00,        -0.170779,         0.263554,         0.168416
1517486400.000,2018-02-01 12:00:00,        -0.164110,         0.259624,         0.178574
1517572800.000,2018-02-02 12:00:00,        -0.165949,         0.261602,         0.189555
1517659200.000,2018-02-03 12:00:00,        -0.168526,         0.265315,         0.185031
1517745600.000,2018-02-04 12:00:00,        -0.170327,         0.265809,         0.190824
1517832000.000,2018-02-05 12:00:00,        -0.170060,         0.267283,         0.181381
1517918400.000,2018-02-06 12:00:00,        -0.165205,         0.268388,         0.174815
1518004800.000,2018-02-07 12:00:00,        -0.171526,         0.268073,         0.169356
1518091200.000,2018-02-08 12:00:00,        -0.168898,         0.267286,         0.191311
1518177600.000,2018-02-09 12:00:00,        -0.168367,         0.266323,         0.176982
1518264000.000,2018-02-10 12:00:00,        -0.170741,         0.264647,         0.191517
1518350400.000,2018-02-11 12:00:00,        -0.170080,         0.264196,         0.179924
1518436800.000,2018-02-12 12:00:00,        -0.168378,         0.265112,         0.176149
1518523200.000,2018-02-13 12:00:00,        -0.168793,         0.262493,         0.179084
1518609600.000,2018-02-14 12:00:00,        -0.170229,         0.262615,         0.175770
1518696000.000,2018-02-15 12:00:00,        -0.173144,         0.268533,         0.180308
1518782400.000,2018-02-16 12:00:00,        -0.169960,         0.264350,         0.161092
1518868800.000,2018-02-17 12:00:00,        -0.167034,         0.269959,         0.172004
1518955200.000,2018-02-18 12:00:00,        -0.170822,         0.266549,         0.195579
1519041600.000,2018-02-19 12:00:00,        -0.168621,         0.265405,         0.182106
1519128000.000,2018-02-20 12:00:00,        -0.169615,         0.265210,         0.187801
1519214400.000,2018-02-21 12:00:00,        -0.168439,         0.263747,         0.178871
1519300800.000,2018-02-22 12:00:00,        -0.168084,         0.266810,         0.189938
1519387200.000,2018-02-23 12:00:00,        -0.166575,         0.265683,         0.182689
1519473600.000,2018-02-24 12:00:00,        -0.167782,         0.265126,         0.190152
1519560000.000,2018-02-25 12:00:00,        -0.168728,         0.266759,         0.197333
1519646400.000,2018-02-26 12:00:00,        -0.168935,         0.265683,         0.183537
1519732800.000,2018-02-27 12:00:00,        -0.167078,         0.265015,         0.179504
1519819200.000,2018-02-28 12:00:00,        -0.167618,         0.266229,         0.187542
1519905600.000,2018-03-01 12:00:00,        -0.168560,         0.266208,         0.182893
1519992000.000,2018-03-02 12:00:00,        -0.169718,         0.267655,         0.180488
1520078400.000,2018-03-03 12:00:00,        -0.171431,         0.267037,         0.174314
1520164800.000,2018-03-04 12:00:00,        -0.170773,         0.267966,         0.177526
1520251200.000,2018-03-05 12:00:00,        -0.170352,         0.270277,         0.190063
1520337600.000,2018-03-06 12:00:00,        -0.168485,         0.266515,         0.178005
1520424000.000,2018-03-07 12:00:00,        -0.170824,         0.264557,         0.193669
1520510400.000,2018-03-08 12:00:00,        -0.170288,         0.260179,         0.198988
1520596800.000,2018-03-09 12:00:00,        -0.169751,         0.262573,         0.203475
1520683200.000,2018-03-10 12:00:00,        -0.170760,         0.263149,         0.192474
1520769600.000,2018-03-11 12:00:00,        -0.168987,         0.263430,         0.199106
1520856000.000,2018-03-12 12:00:00,        -0.168093,         0.262059,         0.192095
1520942400.000,2018-03-13 12:00:00,        -0.170246,         0.265770,         0.180301
1521028800.000,2018-03-14 12:00:00,        -0.169869,         0.264214,         0.182570
1521115200.000,2018-03-15 12:00:00,        -0.168100,         0.265662,         0.187593
1521201600.000,2018-03-16 12:00:00,        -0.170441,         0.270911,         0.181838
1521288000.000,2018-03-17 12:00:00,        -0.168279,         0.268474,         0.175129
1521374400.000,2018-03-18 12:00:00,        -0.167074,         0.267489,         0.182999
1521460800.000,2018-03-19 12:00:00,        -0.169121,         0.264837,         0.184632
1521547200.000,2018-03-20 12:00:00,        -0.171026,         0.268012,         0.180133
1521633600.000,2018-03-21 12:00:00,        -0.170293,         0.270454,         0.183628
1521720000.000,2018-03-22 12:00:00,        -0.170033,         0.272437,         0.177141
1521806400.000,2018-03-23 12:00:00,        -0.170076,         0.269099,         0.178152
1521892800.000,2018-03-24 12:00:00,        -0.170461,         0.267194,         0.187542
1521979200.000,2018-03-25 12:00:00,        -0.170093,         0.267257,         0.177780
1522065600.000,2018-03-26 12:00:00,        -0.165950,         0.269744,         0.157945
1522152000.000,2018-03-27 12:00:00,        -0.167479,         0.265555,         0.171747
1522238400.000,2018-03-28 12:00:00,        -0.172102,         0.269961,         0.179984
